query,hint,latency_seconds,error
15c.sql,hint15,0.8229339999999999,
15c.sql,hint16,,
15c.sql,hint17,1.864184,
15c.sql,hint18,,
15c.sql,hint19,1.476551,
15c.sql,hint20,,
15c.sql,hint21,1.479121,
15c.sql,hint22,1.480783,
15c.sql,hint23,0.830901,
15c.sql,hint24,0.441882,
15c.sql,hint25,0.832798,
15c.sql,hint26,0.3983109999999999,
15c.sql,hint27,0.831452,
15c.sql,hint28,2.9610369999999997,
15c.sql,hint29,0.8956470000000001,
15c.sql,hint30,0.390462,
15c.sql,hint31,,
15c.sql,hint32,,
15c.sql,hint33,0.387739,
15c.sql,hint34,1.877761,
15c.sql,hint35,3.253523,
15c.sql,hint36,0.415389,
15c.sql,hint37,,
15c.sql,hint38,,
15c.sql,hint39,0.43623,
15c.sql,hint40,3.0457289999999997,
15c.sql,hint41,1.001044,
15c.sql,hint42,0.428293,
15c.sql,hint43,2.778269,
15c.sql,hint44,0.731026,
15c.sql,hint45,,
15c.sql,hint46,0.425922,
15c.sql,hint47,3.306732,
15c.sql,hint48,0.406556,
8a.sql, ,18.820832,
8a.sql,hint1,47.114851,
8a.sql,hint2,,
8a.sql,hint3,6.37781,
8a.sql,hint4,15.118799999999998,
8a.sql,hint5,4.630859999999999,
8a.sql,hint6,5.0869979999999995,
8a.sql,hint7,2.8137890000000003,
8a.sql,hint8,4.0408159999999995,
8a.sql,hint9,,
8a.sql,hint10,5.165347,
8a.sql,hint11,,
8a.sql,hint12,3.796184,
8a.sql,hint13,5.944865,
8a.sql,hint14,1.449141,
8a.sql,hint15,4.007502,
8a.sql,hint16,6.171595,
8a.sql,hint17,5.540642,
8a.sql,hint18,4.479271,
8a.sql,hint19,1.699136,
8a.sql,hint20,3.88041,
8a.sql,hint21,,
8a.sql,hint22,1.111912,
8a.sql,hint23,3.897406,
8a.sql,hint24,2.025987,
8a.sql,hint25,3.898299,
8a.sql,hint26,2.331868,
8a.sql,hint27,,
8a.sql,hint28,7.632429,
8a.sql,hint29,4.544878,
8a.sql,hint30,2.054919,
8a.sql,hint31,5.864119,
8a.sql,hint32,2.976172,
8a.sql,hint33,1.1531300000000002,
8a.sql,hint34,3.5073220000000003,
8a.sql,hint35,4.4689570000000005,
8a.sql,hint36,1.81775,
8a.sql,hint37,,
8a.sql,hint38,6.492902,
8a.sql,hint39,2.2448110000000003,
8a.sql,hint40,7.881211,
8a.sql,hint41,3.895152,
8a.sql,hint42,1.829368,
8a.sql,hint43,5.203032,
8a.sql,hint44,2.450243,
8a.sql,hint45,1.109014,
8a.sql,hint46,,
8a.sql,hint47,,
8a.sql,hint48,2.159702,
14c.sql, ,10.53393,
14c.sql,hint1,26.040568,
14c.sql,hint2,5.6547849999999995,
14c.sql,hint3,4.532405,
14c.sql,hint4,3.091714,
14c.sql,hint5,3.306085,
14c.sql,hint6,0.619454,
14c.sql,hint7,0.6327200000000001,
14c.sql,hint8,2.510719,
14c.sql,hint9,13.291799,
14c.sql,hint10,,
14c.sql,hint11,,
14c.sql,hint12,2.1806970000000003,
14c.sql,hint13,8.991086,
14c.sql,hint14,,
14c.sql,hint15,2.141588,
14c.sql,hint16,2.794909,
14c.sql,hint17,2.585424,
14c.sql,hint18,0.632002,
14c.sql,hint19,,
14c.sql,hint20,2.125895,
14c.sql,hint21,0.58928,
14c.sql,hint22,0.680455,
14c.sql,hint23,2.125106,
14c.sql,hint24,0.755341,
14c.sql,hint25,2.1155999999999997,
14c.sql,hint26,,
14c.sql,hint27,2.13021,
14c.sql,hint28,4.428271,
14c.sql,hint29,0.583712,
14c.sql,hint30,0.562074,
14c.sql,hint31,4.292339,
14c.sql,hint32,0.693429,
14c.sql,hint33,0.5646059999999999,
14c.sql,hint34,,
14c.sql,hint35,8.831937,
14c.sql,hint36,0.745587,
14c.sql,hint37,,
14c.sql,hint38,8.945474,
14c.sql,hint39,0.860442,
14c.sql,hint40,4.844288,
14c.sql,hint41,0.594976,
14c.sql,hint42,0.579638,
14c.sql,hint43,4.262497000000001,
14c.sql,hint44,0.638812,
14c.sql,hint45,,
14c.sql,hint46,0.757244,
14c.sql,hint47,3.528443,
14c.sql,hint48,0.7364299999999999,
4b.sql, ,0.07463,
4b.sql,hint1,,
4b.sql,hint2,,
4b.sql,hint3,0.880146,
4b.sql,hint4,0.26398,
4b.sql,hint5,,
4b.sql,hint6,,
4b.sql,hint7,0.06254,
4b.sql,hint8,,
4b.sql,hint9,0.791888,
4b.sql,hint10,0.778359,
4b.sql,hint11,,
4b.sql,hint12,0.491552,
4b.sql,hint13,0.7832709999999999,
4b.sql,hint14,,
4b.sql,hint15,0.504283,
4b.sql,hint16,0.871803,
4b.sql,hint17,0.86294,
4b.sql,hint18,0.265285,
4b.sql,hint19,0.065962,
4b.sql,hint20,0.4953519999999999,
4b.sql,hint21,0.258594,
4b.sql,hint22,,
4b.sql,hint23,0.4941859999999999,
4b.sql,hint24,0.232424,
4b.sql,hint25,0.5019560000000001,
4b.sql,hint26,0.243974,
4b.sql,hint27,0.495992,
4b.sql,hint28,1.826896,
4b.sql,hint29,0.259492,
4b.sql,hint30,0.062473,
4b.sql,hint31,1.583521,
4b.sql,hint32,0.264713,
4b.sql,hint33,0.061355,
4b.sql,hint34,,
4b.sql,hint35,0.7528490000000001,
4b.sql,hint36,,
4b.sql,hint37,1.579633,
4b.sql,hint38,0.7416459999999999,
4b.sql,hint39,0.247143,
4b.sql,hint40,1.823898,
4b.sql,hint41,0.258475,
4b.sql,hint42,0.062341,
4b.sql,hint43,1.5275999999999998,
4b.sql,hint44,0.273851,
4b.sql,hint45,0.060479,
4b.sql,hint46,0.2470099999999999,
4b.sql,hint47,,
4b.sql,hint48,0.25228,
19d.sql, ,4.961417,
19d.sql,hint1,31.766423,
19d.sql,hint2,13.195985,
19d.sql,hint3,,
19d.sql,hint4,,
19d.sql,hint5,10.549375,
19d.sql,hint6,19.819467,
19d.sql,hint7,5.260706,
19d.sql,hint8,10.935704,
19d.sql,hint9,53.85129,
19d.sql,hint10,37.676601000000005,
19d.sql,hint11,15.321392,
19d.sql,hint12,9.696219,
19d.sql,hint13,,
19d.sql,hint14,13.056416,
19d.sql,hint15,9.737747,
19d.sql,hint16,15.344486000000002,
19d.sql,hint17,15.415931,
19d.sql,hint18,,
19d.sql,hint19,7.933783,
19d.sql,hint20,,
19d.sql,hint21,23.673691,
19d.sql,hint22,8.193743,
19d.sql,hint23,10.644691,
19d.sql,hint24,12.366192,
19d.sql,hint25,11.375924,
19d.sql,hint26,14.200162,
19d.sql,hint27,10.149211,
19d.sql,hint28,14.368746,
19d.sql,hint29,8.937456000000001,
19d.sql,hint30,12.462793,
19d.sql,hint31,,
19d.sql,hint32,,
19d.sql,hint33,16.917191,
19d.sql,hint34,52.186825,
19d.sql,hint35,,
19d.sql,hint36,15.15422,
19d.sql,hint37,,
19d.sql,hint38,,
19d.sql,hint39,30.032845,
19d.sql,hint40,16.676307,
19d.sql,hint41,,
19d.sql,hint42,12.513533,
19d.sql,hint43,19.885444,
19d.sql,hint44,20.913864,
19d.sql,hint45,17.736224,
19d.sql,hint46,12.923945,
19d.sql,hint47,17.993264,
19d.sql,hint48,,
22a.sql, ,2.597152,
22a.sql,hint1,27.633681,
22a.sql,hint2,5.314167,
22a.sql,hint3,4.275888,
22a.sql,hint4,,
22a.sql,hint5,3.239727,
22a.sql,hint6,0.451081,
22a.sql,hint7,0.386774,
22a.sql,hint8,,
22a.sql,hint9,16.271532999999998,
22a.sql,hint10,2.2646379999999997,
22a.sql,hint11,0.564099,
22a.sql,hint12,1.639381,
22a.sql,hint13,2.275267,
22a.sql,hint14,0.57094,
22a.sql,hint15,,
22a.sql,hint16,,
22a.sql,hint17,,
22a.sql,hint18,0.4157579999999999,
22a.sql,hint19,,
22a.sql,hint20,1.637972,
22a.sql,hint21,0.413959,
22a.sql,hint22,0.386664,
22a.sql,hint23,1.6404839999999998,
22a.sql,hint24,0.564198,
22a.sql,hint25,1.644942,
22a.sql,hint26,0.5600510000000001,
22a.sql,hint27,1.651872,
22a.sql,hint28,4.008898,
22a.sql,hint29,0.412992,
22a.sql,hint30,0.390546,
22a.sql,hint31,,
22a.sql,hint32,0.411279,
22a.sql,hint33,0.3848999999999999,
22a.sql,hint34,16.230152,
22a.sql,hint35,,
22a.sql,hint36,,
22a.sql,hint37,3.140175,
22a.sql,hint38,,
22a.sql,hint39,0.5640850000000001,
22a.sql,hint40,4.044952,
22a.sql,hint41,,
22a.sql,hint42,0.383729,
22a.sql,hint43,3.383588,
22a.sql,hint44,0.409842,
22a.sql,hint45,0.3864769999999999,
22a.sql,hint46,0.564372,
22a.sql,hint47,3.000516,
22a.sql,hint48,0.564808,
e11b.sql, ,4.195505,
e11b.sql,hint1,13.723963,
e11b.sql,hint2,23.981626,
e11b.sql,hint3,,
e11b.sql,hint4,14.535246,
e11b.sql,hint5,12.791679,
e11b.sql,hint6,15.38988,
e11b.sql,hint7,4.237140999999999,
e11b.sql,hint8,12.157294,
e11b.sql,hint9,,
e11b.sql,hint10,19.415926,
e11b.sql,hint11,5.136582000000001,
e11b.sql,hint12,12.473498,
e11b.sql,hint13,23.370141,
e11b.sql,hint14,5.426197,
e11b.sql,hint15,12.188307,
e11b.sql,hint16,25.222412,
e11b.sql,hint17,22.65607,
e11b.sql,hint18,25.216801,
e11b.sql,hint19,5.085992,
e11b.sql,hint20,12.556765,
e11b.sql,hint21,19.147604,
e11b.sql,hint22,5.220406,
e11b.sql,hint23,13.796365,
e11b.sql,hint24,6.501245,
e11b.sql,hint25,11.547437,
e11b.sql,hint26,6.436844,
e11b.sql,hint27,11.823945,
e11b.sql,hint28,20.956426,
e11b.sql,hint29,28.021558,
e11b.sql,hint30,5.143695,
e11b.sql,hint31,17.603123,
e11b.sql,hint32,,
e11b.sql,hint33,3.70035,
e11b.sql,hint34,17.916963,
e11b.sql,hint35,17.963864,
e11b.sql,hint36,4.337575,
e11b.sql,hint37,,
e11b.sql,hint38,36.471047,
e11b.sql,hint39,6.420347,
e11b.sql,hint40,26.517824,
e11b.sql,hint41,22.25053,
e11b.sql,hint42,6.157501,
e11b.sql,hint43,22.871483,
e11b.sql,hint44,,
e11b.sql,hint45,,
e11b.sql,hint46,3.87185,
e11b.sql,hint47,20.120186,
e11b.sql,hint48,10.053135,
18a.sql, ,19.198129,
18a.sql,hint1,37.690585,
18a.sql,hint2,19.119123,
18a.sql,hint3,11.83099,
18a.sql,hint4,12.556567,
18a.sql,hint5,8.074323999999999,
18a.sql,hint6,9.754553,
18a.sql,hint7,,
18a.sql,hint8,,
18a.sql,hint9,35.421222,
18a.sql,hint10,30.543915,
18a.sql,hint11,9.369309,
18a.sql,hint12,6.561056,
18a.sql,hint13,,
18a.sql,hint14,,
18a.sql,hint15,6.891494,
18a.sql,hint16,16.068923,
18a.sql,hint17,,
18a.sql,hint18,,
18a.sql,hint19,11.173165,
18a.sql,hint20,6.603518,
18a.sql,hint21,,
18a.sql,hint22,9.03539,
18a.sql,hint23,6.60604,
18a.sql,hint24,11.363722,
18a.sql,hint25,6.696407,
18a.sql,hint26,12.268449,
18a.sql,hint27,6.859113000000001,
18a.sql,hint28,,
18a.sql,hint29,22.403688,
18a.sql,hint30,13.693461,
18a.sql,hint31,11.266807,
18a.sql,hint32,12.163759,
18a.sql,hint33,10.055221,
18a.sql,hint34,,
18a.sql,hint35,,
18a.sql,hint36,30.551046,
18a.sql,hint37,11.640485,
18a.sql,hint38,,
18a.sql,hint39,29.143589,
18a.sql,hint40,13.113485,
18a.sql,hint41,16.964537,
18a.sql,hint42,12.007758,
18a.sql,hint43,11.499398,
18a.sql,hint44,11.86505,
18a.sql,hint45,,
18a.sql,hint46,,
18a.sql,hint47,11.94202,
18a.sql,hint48,40.986677,
4c.sql, ,1.062861,
4c.sql,hint1,3.743078,
4c.sql,hint2,1.907751,
4c.sql,hint3,1.161498,
4c.sql,hint4,0.135936,
4c.sql,hint5,,
4c.sql,hint6,0.125491,
4c.sql,hint7,0.09511,
4c.sql,hint8,0.763744,
4c.sql,hint9,3.625809,
4c.sql,hint10,3.647777,
4c.sql,hint11,0.122278,
4c.sql,hint12,0.764207,
4c.sql,hint13,3.624416,
4c.sql,hint14,0.124418,
4c.sql,hint15,0.740451,
4c.sql,hint16,1.145776,
4c.sql,hint17,1.205731,
4c.sql,hint18,0.127216,
4c.sql,hint19,0.0984459999999999,
4c.sql,hint20,0.713071,
4c.sql,hint21,0.124717,
4c.sql,hint22,0.0948529999999999,
4c.sql,hint23,0.7268300000000001,
4c.sql,hint24,0.123667,
4c.sql,hint25,,
4c.sql,hint26,0.117464,
4c.sql,hint27,0.7214940000000001,
4c.sql,hint28,3.3037449999999997,
4c.sql,hint29,0.160983,
4c.sql,hint30,0.107349,
4c.sql,hint31,3.210703,
4c.sql,hint32,0.155169,
4c.sql,hint33,0.120236,
4c.sql,hint34,3.616176,
4c.sql,hint35,3.620266,
4c.sql,hint36,0.127888,
4c.sql,hint37,2.412655,
4c.sql,hint38,,
4c.sql,hint39,0.137093,
4c.sql,hint40,2.820574,
4c.sql,hint41,0.132947,
4c.sql,hint42,,
4c.sql,hint43,2.793457,
4c.sql,hint44,,
4c.sql,hint45,0.099608,
4c.sql,hint46,0.113024,
4c.sql,hint47,2.3941239999999997,
4c.sql,hint48,0.112485,
14b.sql, ,0.116213,
14b.sql,hint1,1.860759,
14b.sql,hint2,5.398218,
14b.sql,hint3,4.368008,
14b.sql,hint4,,
14b.sql,hint5,3.3836779999999997,
14b.sql,hint6,0.134847,
14b.sql,hint7,,
14b.sql,hint8,2.934125,
14b.sql,hint9,,
14b.sql,hint10,0.465517,
14b.sql,hint11,0.112482,
14b.sql,hint12,1.961587,
14b.sql,hint13,,
14b.sql,hint14,0.111451,
14b.sql,hint15,,
14b.sql,hint16,2.576587,
14b.sql,hint17,2.378424,
14b.sql,hint18,0.128019,
14b.sql,hint19,0.097983,
14b.sql,hint20,,
14b.sql,hint21,0.121421,
14b.sql,hint22,,
14b.sql,hint23,1.958261,
14b.sql,hint24,0.113782,
14b.sql,hint25,1.953293,
14b.sql,hint26,,
14b.sql,hint27,1.943674,
14b.sql,hint28,3.500807,
14b.sql,hint29,0.118394,
14b.sql,hint30,0.09833,
14b.sql,hint31,3.24417,
14b.sql,hint32,0.127797,
14b.sql,hint33,0.095664,
14b.sql,hint34,,
14b.sql,hint35,0.455789,
14b.sql,hint36,0.129698,
14b.sql,hint37,2.708408,
14b.sql,hint38,,
14b.sql,hint39,,
14b.sql,hint40,3.481625,
14b.sql,hint41,0.114537,
14b.sql,hint42,0.099543,
14b.sql,hint43,3.233648,
14b.sql,hint44,,
14b.sql,hint45,0.0965589999999999,
14b.sql,hint46,0.125741,
14b.sql,hint47,2.69664,
14b.sql,hint48,,
9d.sql, ,9.287306,
9d.sql,hint1,33.738262000000006,
9d.sql,hint2,9.593146,
9d.sql,hint3,13.235432,
9d.sql,hint4,7.1766499999999995,
9d.sql,hint5,6.025571,
9d.sql,hint6,5.827191,
9d.sql,hint7,4.152276,
9d.sql,hint8,5.720948999999999,
9d.sql,hint9,,
9d.sql,hint10,24.703973,
9d.sql,hint11,5.2285140000000006,
9d.sql,hint12,5.3712979999999995,
9d.sql,hint13,20.39612,
9d.sql,hint14,5.111587,
9d.sql,hint15,5.246422,
9d.sql,hint16,8.735628,
9d.sql,hint17,,
9d.sql,hint18,,
9d.sql,hint19,4.135325,
9d.sql,hint20,5.85862,
9d.sql,hint21,5.620303,
9d.sql,hint22,4.132991,
9d.sql,hint23,5.677537999999999,
9d.sql,hint24,5.54405,
9d.sql,hint25,5.4991080000000006,
9d.sql,hint26,5.857045,
9d.sql,hint27,5.058208,
9d.sql,hint28,,
9d.sql,hint29,5.45083,
9d.sql,hint30,4.811681999999999,
9d.sql,hint31,,
9d.sql,hint32,4.839957,
9d.sql,hint33,4.809761000000001,
9d.sql,hint34,20.112304,
9d.sql,hint35,29.075202,
9d.sql,hint36,4.826015,
9d.sql,hint37,11.636487,
9d.sql,hint38,26.788812,
9d.sql,hint39,5.018122999999999,
9d.sql,hint40,,
9d.sql,hint41,4.860402,
9d.sql,hint42,4.8022860000000005,
9d.sql,hint43,10.213725,
9d.sql,hint44,4.8426,
9d.sql,hint45,4.803978,
9d.sql,hint46,4.662218,
9d.sql,hint47,11.738555,
9d.sql,hint48,,
8b.sql, ,0.328938,
8b.sql,hint1,1.367037,
8b.sql,hint2,,
8b.sql,hint3,4.178764,
8b.sql,hint4,0.140321,
8b.sql,hint5,3.61173,
8b.sql,hint6,0.156679,
8b.sql,hint7,0.113926,
8b.sql,hint8,,
8b.sql,hint9,2.050359,
8b.sql,hint10,1.491577,
8b.sql,hint11,0.149458,
8b.sql,hint12,3.39995,
8b.sql,hint13,1.570307,
8b.sql,hint14,,
8b.sql,hint15,3.346378,
8b.sql,hint16,6.01081,
8b.sql,hint17,4.522517,
8b.sql,hint18,0.316247,
8b.sql,hint19,,
8b.sql,hint20,3.550373,
8b.sql,hint21,0.155276,
8b.sql,hint22,0.13988,
8b.sql,hint23,,
8b.sql,hint24,,
8b.sql,hint25,1.865991,
8b.sql,hint26,0.120297,
8b.sql,hint27,1.85799,
8b.sql,hint28,,
8b.sql,hint29,0.13706,
8b.sql,hint30,0.113147,
8b.sql,hint31,2.572655,
8b.sql,hint32,,
8b.sql,hint33,0.113906,
8b.sql,hint34,1.200864,
8b.sql,hint35,,
8b.sql,hint36,0.116587,
8b.sql,hint37,2.727309,
8b.sql,hint38,1.440963,
8b.sql,hint39,0.1181779999999999,
8b.sql,hint40,4.212084,
8b.sql,hint41,0.1477129999999999,
8b.sql,hint42,0.1118649999999999,
8b.sql,hint43,2.928258,
8b.sql,hint44,0.1457709999999999,
8b.sql,hint45,0.113015,
8b.sql,hint46,,
8b.sql,hint47,2.809222,
8b.sql,hint48,0.130742,
15d.sql, ,2.851576,
15d.sql,hint1,12.714503,
15d.sql,hint2,4.4703230000000005,
15d.sql,hint3,3.62218,
15d.sql,hint4,,
15d.sql,hint5,2.511796,
15d.sql,hint6,1.616502,
15d.sql,hint7,0.420659,
15d.sql,hint8,0.879435,
15d.sql,hint9,3.593676,
15d.sql,hint10,,
15d.sql,hint11,,
15d.sql,hint12,0.891378,
15d.sql,hint13,3.511208,
15d.sql,hint14,,
15d.sql,hint15,1.017346,
15d.sql,hint16,1.856727,
15d.sql,hint17,1.879544,
15d.sql,hint18,1.135796,
15d.sql,hint19,0.5459550000000001,
15d.sql,hint20,,
15d.sql,hint21,1.7544110000000002,
15d.sql,hint22,,
15d.sql,hint23,1.066059,
15d.sql,hint24,,
15d.sql,hint25,1.068602,
15d.sql,hint26,0.505627,
15d.sql,hint27,1.078012,
15d.sql,hint28,3.46505,
15d.sql,hint29,1.140339,
15d.sql,hint30,0.502421,
15d.sql,hint31,,
15d.sql,hint32,0.7424310000000001,
15d.sql,hint33,0.4806979999999999,
15d.sql,hint34,3.523519,
15d.sql,hint35,,
15d.sql,hint36,,
15d.sql,hint37,3.426881,
15d.sql,hint38,3.5200720000000003,
15d.sql,hint39,0.6013229999999999,
15d.sql,hint40,2.968536,
15d.sql,hint41,1.013418,
15d.sql,hint42,,
15d.sql,hint43,2.870226,
15d.sql,hint44,0.7139070000000001,
15d.sql,hint45,0.404507,
15d.sql,hint46,0.5114580000000001,
15d.sql,hint47,3.429935,
15d.sql,hint48,,
4a.sql, ,0.274365,
4a.sql,hint1,3.1415770000000003,
4a.sql,hint2,1.1066010000000002,
4a.sql,hint3,,
4a.sql,hint4,0.131685,
4a.sql,hint5,,
4a.sql,hint6,,
4a.sql,hint7,0.0848739999999999,
4a.sql,hint8,0.694404,
4a.sql,hint9,3.127324,
4a.sql,hint10,3.133582,
4a.sql,hint11,0.1082019999999999,
4a.sql,hint12,0.7031219999999999,
4a.sql,hint13,3.1247179999999997,
4a.sql,hint14,0.123044,
4a.sql,hint15,0.700236,
4a.sql,hint16,,
4a.sql,hint17,1.0938489999999998,
4a.sql,hint18,0.115808,
4a.sql,hint19,0.085372,
4a.sql,hint20,0.698928,
4a.sql,hint21,0.105877,
4a.sql,hint22,,
4a.sql,hint23,,
4a.sql,hint24,,
4a.sql,hint25,,
4a.sql,hint26,0.095619,
4a.sql,hint27,0.703486,
4a.sql,hint28,2.481304,
4a.sql,hint29,,
4a.sql,hint30,,
4a.sql,hint31,2.477556,
4a.sql,hint32,0.115742,
4a.sql,hint33,0.082716,
4a.sql,hint34,,
4a.sql,hint35,3.1165279999999997,
4a.sql,hint36,,
4a.sql,hint37,2.311584,
4a.sql,hint38,3.1296500000000003,
4a.sql,hint39,0.115324,
4a.sql,hint40,,
4a.sql,hint41,0.124862,
4a.sql,hint42,0.083501,
4a.sql,hint43,2.436698,
4a.sql,hint44,0.1470759999999999,
4a.sql,hint45,0.083017,
4a.sql,hint46,0.097519,
4a.sql,hint47,2.084408,
4a.sql,hint48,0.108965,
18c.sql, ,56.872308,
18c.sql,hint1,123.027196,
18c.sql,hint2,17.3691,
18c.sql,hint3,14.118399,
18c.sql,hint4,,
18c.sql,hint5,,
18c.sql,hint6,14.139858,
18c.sql,hint7,10.883312,
18c.sql,hint8,6.888946,
18c.sql,hint9,,
18c.sql,hint10,35.860769999999995,
18c.sql,hint11,11.261059,
18c.sql,hint12,7.138687,
18c.sql,hint13,40.398227,
18c.sql,hint14,,
18c.sql,hint15,8.130614,
18c.sql,hint16,15.216848,
18c.sql,hint17,,
18c.sql,hint18,15.882868,
18c.sql,hint19,14.046134,
18c.sql,hint20,7.459065,
18c.sql,hint21,,
18c.sql,hint22,10.300978,
18c.sql,hint23,6.793009,
18c.sql,hint24,12.131415,
18c.sql,hint25,6.687641999999999,
18c.sql,hint26,11.698792,
18c.sql,hint27,7.067357,
18c.sql,hint28,11.819638,
18c.sql,hint29,17.164838,
18c.sql,hint30,,
18c.sql,hint31,12.088751,
18c.sql,hint32,16.478455,
18c.sql,hint33,10.353131,
18c.sql,hint34,,
18c.sql,hint35,37.027894999999994,
18c.sql,hint36,33.351838,
18c.sql,hint37,8.221669,
18c.sql,hint38,53.048568,
18c.sql,hint39,35.183138,
18c.sql,hint40,12.318362,
18c.sql,hint41,17.925303,
18c.sql,hint42,10.916309,
18c.sql,hint43,11.821627,
18c.sql,hint44,14.182593,
18c.sql,hint45,,
18c.sql,hint46,35.107242,
18c.sql,hint47,8.417975,
18c.sql,hint48,56.435413,
22b.sql, ,,
22b.sql,hint1,27.14003,
22b.sql,hint2,5.532042000000001,
22b.sql,hint3,4.483435999999999,
22b.sql,hint4,0.5857720000000001,
22b.sql,hint5,3.523475,
22b.sql,hint6,0.264639,
22b.sql,hint7,,
22b.sql,hint8,3.061812,
22b.sql,hint9,16.127781000000002,
22b.sql,hint10,1.861877,
22b.sql,hint11,,
22b.sql,hint12,1.774394,
22b.sql,hint13,1.860308,
22b.sql,hint14,0.391591,
22b.sql,hint15,1.627908,
22b.sql,hint16,2.368525,
22b.sql,hint17,2.22292,
22b.sql,hint18,0.244915,
22b.sql,hint19,0.242233,
22b.sql,hint20,1.6248209999999998,
22b.sql,hint21,0.250396,
22b.sql,hint22,0.26339,
22b.sql,hint23,,
22b.sql,hint24,0.385941,
22b.sql,hint25,,
22b.sql,hint26,0.389081,
22b.sql,hint27,1.645138,
22b.sql,hint28,,
22b.sql,hint29,,
22b.sql,hint30,,
22b.sql,hint31,,
22b.sql,hint32,0.254214,
22b.sql,hint33,0.257476,
22b.sql,hint34,16.041713,
22b.sql,hint35,1.856923,
22b.sql,hint36,0.38618,
22b.sql,hint37,,
22b.sql,hint38,1.860103,
22b.sql,hint39,0.391189,
22b.sql,hint40,3.937151,
22b.sql,hint41,,
22b.sql,hint42,0.229401,
22b.sql,hint43,3.289254,
22b.sql,hint44,0.251277,
22b.sql,hint45,,
22b.sql,hint46,0.38552,
22b.sql,hint47,2.8701260000000004,
22b.sql,hint48,0.3889169999999999,
22c.sql, ,1.982157,
22c.sql,hint1,,
22c.sql,hint2,3.187727,
22c.sql,hint3,3.0164299999999997,
22c.sql,hint4,,
22c.sql,hint5,2.260089,
22c.sql,hint6,1.940971,
22c.sql,hint7,1.975163,
22c.sql,hint8,,
22c.sql,hint9,26.001455999999997,
22c.sql,hint10,10.465677,
22c.sql,hint11,2.330331,
22c.sql,hint12,,
22c.sql,hint13,,
22c.sql,hint14,2.256953,
22c.sql,hint15,2.30009,
22c.sql,hint16,3.206039,
22c.sql,hint17,3.011395,
22c.sql,hint18,1.966365,
22c.sql,hint19,1.995411,
22c.sql,hint20,2.2863130000000003,
22c.sql,hint21,1.955938,
22c.sql,hint22,1.996019,
22c.sql,hint23,2.304891,
22c.sql,hint24,,
22c.sql,hint25,,
22c.sql,hint26,2.252326,
22c.sql,hint27,2.296132,
22c.sql,hint28,,
22c.sql,hint29,,
22c.sql,hint30,1.995281,
22c.sql,hint31,4.561291,
22c.sql,hint32,1.961945,
22c.sql,hint33,1.996244,
22c.sql,hint34,26.097452,
22c.sql,hint35,10.458481,
22c.sql,hint36,2.253543,
22c.sql,hint37,4.031504,
22c.sql,hint38,10.471033,
22c.sql,hint39,2.272136,
22c.sql,hint40,,
22c.sql,hint41,1.963851,
22c.sql,hint42,1.998357,
22c.sql,hint43,4.582002,
22c.sql,hint44,1.962464,
22c.sql,hint45,,
22c.sql,hint46,2.259781,
22c.sql,hint47,3.84988,
22c.sql,hint48,2.254643,
e11a.sql, ,,
e11a.sql,hint1,,
e11a.sql,hint2,,
e11a.sql,hint3,23.692496,
e11a.sql,hint4,14.460062,
e11a.sql,hint5,,
e11a.sql,hint6,12.27912,
e11a.sql,hint7,16.552995,
e11a.sql,hint8,21.25341,
e11a.sql,hint9,104.194104,
e11a.sql,hint10,57.564275,
e11a.sql,hint11,22.072291,
e11a.sql,hint12,19.831473000000003,
e11a.sql,hint13,57.219962,
e11a.sql,hint14,20.464923,
e11a.sql,hint15,21.175101,
e11a.sql,hint16,32.420419,
e11a.sql,hint17,27.813512,
e11a.sql,hint18,,
e11a.sql,hint19,19.304922,
e11a.sql,hint20,,
e11a.sql,hint21,23.26883,
e11a.sql,hint22,,
e11a.sql,hint23,20.165080999999997,
e11a.sql,hint24,19.982412,
e11a.sql,hint25,20.129475,
e11a.sql,hint26,19.86439,
e11a.sql,hint27,20.031941,
e11a.sql,hint28,29.388179,
e11a.sql,hint29,11.855735,
e11a.sql,hint30,16.831449,
e11a.sql,hint31,30.902344,
e11a.sql,hint32,80.613546,
e11a.sql,hint33,25.542257000000003,
e11a.sql,hint34,95.213585,
e11a.sql,hint35,54.523413999999995,
e11a.sql,hint36,21.755027,
e11a.sql,hint37,52.398382,
e11a.sql,hint38,64.108266,
e11a.sql,hint39,,
e11a.sql,hint40,,
e11a.sql,hint41,17.438185,
e11a.sql,hint42,19.471765,
e11a.sql,hint43,35.885515,
e11a.sql,hint44,,
e11a.sql,hint45,30.886022,
e11a.sql,hint46,22.241576,
e11a.sql,hint47,52.437802000000005,
e11a.sql,hint48,,
18b.sql, ,1.125208,
18b.sql,hint1,,
18b.sql,hint2,13.482989,
18b.sql,hint3,11.249791,
18b.sql,hint4,,
18b.sql,hint5,6.624801000000001,
18b.sql,hint6,1.652007,
18b.sql,hint7,0.330309,
18b.sql,hint8,6.352053,
18b.sql,hint9,3.758646,
18b.sql,hint10,,
18b.sql,hint11,0.5303519999999999,
18b.sql,hint12,,
18b.sql,hint13,2.665302,
18b.sql,hint14,0.5092180000000001,
18b.sql,hint15,6.167969,
18b.sql,hint16,12.058374,
18b.sql,hint17,,
18b.sql,hint18,2.4737579999999997,
18b.sql,hint19,0.456755,
18b.sql,hint20,8.058221999999999,
18b.sql,hint21,1.095637,
18b.sql,hint22,,
18b.sql,hint23,,
